Scenario,Version,Game,Measure,value
weather_heavy,Working,2022-07-23_Toronto_Blue_Jays_at_Boston_Red_Sox,Elevation_Ft,21.0
weather_heavy,Working,2022-07-23_Chicago_Cubs_at_Philadelphia_Phillies,Total_Score,8
weather_heavy,Working,2022-07-23_Chicago_Cubs_at_Philadelphia_Phillies,Weather_Temp,97
weather_heavy,Working,2022-07-23_Chicago_Cubs_at_Philadelphia_Phillies,Wind_MPH,10.0
weather_heavy,Working,2022-07-23_Chicago_Cubs_at_Philadelphia_Phillies,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Chicago_Cubs_at_Philadelphia_Phillies,Is_Dome,0.0
weather_heavy,Working,2022-07-23_Chicago_Cubs_at_Philadelphia_Phillies,Elevation_Ft,20.0
weather_heavy,Working,2022-07-23_Minnesota_Twins_at_Detroit_Tigers,Total_Score,12
weather_heavy,Working,2022-07-23_Minnesota_Twins_at_Detroit_Tigers,Weather_Temp,92
weather_heavy,Working,2022-07-23_Minnesota_Twins_at_Detroit_Tigers,Wind_MPH,6.0
weather_heavy,Working,2022-07-23_Minnesota_Twins_at_Detroit_Tigers,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Minnesota_Twins_at_Detroit_Tigers,Is_Dome,0.0
weather_heavy,Working,2022-07-23_Minnesota_Twins_at_Detroit_Tigers,Elevation_Ft,600.0
weather_heavy,Working,2022-07-23_St._Louis_Cardinals_at_Cincinnati_Reds,Total_Score,9
weather_heavy,Working,2022-07-23_St._Louis_Cardinals_at_Cincinnati_Reds,Weather_Temp,92
weather_heavy,Working,2022-07-23_St._Louis_Cardinals_at_Cincinnati_Reds,Wind_MPH,7.0
weather_heavy,Working,2022-07-23_St._Louis_Cardinals_at_Cincinnati_Reds,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_St._Louis_Cardinals_at_Cincinnati_Reds,Is_Dome,0.0
weather_heavy,Working,2022-07-23_St._Louis_Cardinals_at_Cincinnati_Reds,Elevation_Ft,535.0
weather_heavy,Working,2022-07-23_Miami_Marlins_at_Pittsburgh_Pirates,Total_Score,1
weather_heavy,Working,2022-07-23_Miami_Marlins_at_Pittsburgh_Pirates,Weather_Temp,73
weather_heavy,Working,2022-07-23_Miami_Marlins_at_Pittsburgh_Pirates,Wind_MPH,10.0
weather_heavy,Working,2022-07-23_Miami_Marlins_at_Pittsburgh_Pirates,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Miami_Marlins_at_Pittsburgh_Pirates,Is_Dome,0.0
weather_heavy,Working,2022-07-23_Miami_Marlins_at_Pittsburgh_Pirates,Elevation_Ft,780.0
weather_heavy,Working,2022-07-23_New_York_Yankees_at_Baltimore_Orioles,Total_Score,9
weather_heavy,Working,2022-07-23_New_York_Yankees_at_Baltimore_Orioles,Weather_Temp,97
weather_heavy,Working,2022-07-23_New_York_Yankees_at_Baltimore_Orioles,Wind_MPH,6.0
weather_heavy,Working,2022-07-23_New_York_Yankees_at_Baltimore_Orioles,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_New_York_Yankees_at_Baltimore_Orioles,Is_Dome,0.0
weather_heavy,Working,2022-07-23_New_York_Yankees_at_Baltimore_Orioles,Elevation_Ft,33.0
weather_heavy,Working,2022-07-23_San_Diego_Padres_at_New_York_Mets,Total_Score,3
weather_heavy,Working,2022-07-23_San_Diego_Padres_at_New_York_Mets,Weather_Temp,89
weather_heavy,Working,2022-07-23_San_Diego_Padres_at_New_York_Mets,Wind_MPH,12.0
weather_heavy,Working,2022-07-23_San_Diego_Padres_at_New_York_Mets,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_San_Diego_Padres_at_New_York_Mets,Is_Dome,0.0
weather_heavy,Working,2022-07-23_San_Diego_Padres_at_New_York_Mets,Elevation_Ft,10.0
weather_heavy,Working,2022-07-23_Tampa_Bay_Rays_at_Kansas_City_Royals,Total_Score,9
weather_heavy,Working,2022-07-23_Tampa_Bay_Rays_at_Kansas_City_Royals,Weather_Temp,99
weather_heavy,Working,2022-07-23_Tampa_Bay_Rays_at_Kansas_City_Royals,Wind_MPH,16.0
weather_heavy,Working,2022-07-23_Tampa_Bay_Rays_at_Kansas_City_Royals,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Tampa_Bay_Rays_at_Kansas_City_Royals,Is_Dome,0.0
weather_heavy,Working,2022-07-23_Tampa_Bay_Rays_at_Kansas_City_Royals,Elevation_Ft,856.0
weather_heavy,Working,2022-07-23_Colorado_Rockies_at_Milwaukee_Brewers,Total_Score,13
weather_heavy,Working,2022-07-23_Colorado_Rockies_at_Milwaukee_Brewers,Weather_Temp,86
weather_heavy,Working,2022-07-23_Colorado_Rockies_at_Milwaukee_Brewers,Wind_MPH,10.0
weather_heavy,Working,2022-07-23_Colorado_Rockies_at_Milwaukee_Brewers,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Colorado_Rockies_at_Milwaukee_Brewers,Is_Dome,1.0
weather_heavy,Working,2022-07-23_Colorado_Rockies_at_Milwaukee_Brewers,Elevation_Ft,597.0
weather_heavy,Working,2022-07-23_San_Francisco_Giants_at_Los_Angeles_Dodgers,Total_Score,6
weather_heavy,Working,2022-07-23_San_Francisco_Giants_at_Los_Angeles_Dodgers,Weather_Temp,81
weather_heavy,Working,2022-07-23_San_Francisco_Giants_at_Los_Angeles_Dodgers,Wind_MPH,7.0
weather_heavy,Working,2022-07-23_San_Francisco_Giants_at_Los_Angeles_Dodgers,Is_Day_Game,1.0
weather_heavy,Working,2022-07-23_San_Francisco_Giants_at_Los_Angeles_Dodgers,Is_Dome,0.0
weather_heavy,Working,2022-07-23_San_Francisco_Giants_at_Los_Angeles_Dodgers,Elevation_Ft,515.0
weather_heavy,Working,2022-07-23_Los_Angeles_Angels_at_Atlanta_Braves,Total_Score,9
weather_heavy,Working,2022-07-23_Los_Angeles_Angels_at_Atlanta_Braves,Weather_Temp,82
weather_heavy,Working,2022-07-23_Los_Angeles_Angels_at_Atlanta_Braves,Wind_MPH,7.0
weather_heavy,Working,2022-07-23_Los_Angeles_Angels_at_Atlanta_Braves,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Los_Angeles_Angels_at_Atlanta_Braves,Is_Dome,0.0
weather_heavy,Working,2022-07-23_Los_Angeles_Angels_at_Atlanta_Braves,Elevation_Ft,1001.0
weather_heavy,Working,2022-07-23_Washington_Nationals_at_Arizona_Diamondbacks,Total_Score,9
weather_heavy,Working,2022-07-23_Washington_Nationals_at_Arizona_Diamondbacks,Weather_Temp,73
weather_heavy,Working,2022-07-23_Washington_Nationals_at_Arizona_Diamondbacks,Wind_MPH,0.0
weather_heavy,Working,2022-07-23_Washington_Nationals_at_Arizona_Diamondbacks,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Washington_Nationals_at_Arizona_Diamondbacks,Is_Dome,1.0
weather_heavy,Working,2022-07-23_Washington_Nationals_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
weather_heavy,Working,2022-07-23_Texas_Rangers_at_Athletics,Total_Score,4
weather_heavy,Working,2022-07-23_Texas_Rangers_at_Athletics,Weather_Temp,67
weather_heavy,Working,2022-07-23_Texas_Rangers_at_Athletics,Wind_MPH,14.0
weather_heavy,Working,2022-07-23_Texas_Rangers_at_Athletics,Is_Day_Game,0.0
weather_heavy,Working,2022-07-23_Texas_Rangers_at_Athletics,Is_Dome,0.0
weather_heavy,Working,2022-07-23_Texas_Rangers_at_Athletics,Elevation_Ft,10.0
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Total_Score,7
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Weather_Temp,94
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Wind_MPH,3.0
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Chicago_Cubs_at_Philadelphia_Phillies,Elevation_Ft,20.0
weather_heavy,Working,2022-07-24_Toronto_Blue_Jays_at_Boston_Red_Sox,Total_Score,12
weather_heavy,Working,2022-07-24_Toronto_Blue_Jays_at_Boston_Red_Sox,Weather_Temp,98
weather_heavy,Working,2022-07-24_Toronto_Blue_Jays_at_Boston_Red_Sox,Wind_MPH,23.0
weather_heavy,Working,2022-07-24_Toronto_Blue_Jays_at_Boston_Red_Sox,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Toronto_Blue_Jays_at_Boston_Red_Sox,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Toronto_Blue_Jays_at_Boston_Red_Sox,Elevation_Ft,21.0
weather_heavy,Working,2022-07-24_Los_Angeles_Angels_at_Atlanta_Braves,Total_Score,10
weather_heavy,Working,2022-07-24_Los_Angeles_Angels_at_Atlanta_Braves,Weather_Temp,88
weather_heavy,Working,2022-07-24_Los_Angeles_Angels_at_Atlanta_Braves,Wind_MPH,2.0
weather_heavy,Working,2022-07-24_Los_Angeles_Angels_at_Atlanta_Braves,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Los_Angeles_Angels_at_Atlanta_Braves,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Los_Angeles_Angels_at_Atlanta_Braves,Elevation_Ft,1001.0
weather_heavy,Working,2022-07-24_Miami_Marlins_at_Pittsburgh_Pirates,Total_Score,11
weather_heavy,Working,2022-07-24_Miami_Marlins_at_Pittsburgh_Pirates,Weather_Temp,89
weather_heavy,Working,2022-07-24_Miami_Marlins_at_Pittsburgh_Pirates,Wind_MPH,13.0
weather_heavy,Working,2022-07-24_Miami_Marlins_at_Pittsburgh_Pirates,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Miami_Marlins_at_Pittsburgh_Pirates,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Miami_Marlins_at_Pittsburgh_Pirates,Elevation_Ft,780.0
weather_heavy,Working,2022-07-24_New_York_Yankees_at_Baltimore_Orioles,Total_Score,6
weather_heavy,Working,2022-07-24_New_York_Yankees_at_Baltimore_Orioles,Weather_Temp,97
weather_heavy,Working,2022-07-24_New_York_Yankees_at_Baltimore_Orioles,Wind_MPH,6.0
weather_heavy,Working,2022-07-24_New_York_Yankees_at_Baltimore_Orioles,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_New_York_Yankees_at_Baltimore_Orioles,Is_Dome,0.0
weather_heavy,Working,2022-07-24_New_York_Yankees_at_Baltimore_Orioles,Elevation_Ft,33.0
weather_heavy,Working,2022-07-24_St._Louis_Cardinals_at_Cincinnati_Reds,Total_Score,9
weather_heavy,Working,2022-07-24_St._Louis_Cardinals_at_Cincinnati_Reds,Weather_Temp,92
weather_heavy,Working,2022-07-24_St._Louis_Cardinals_at_Cincinnati_Reds,Wind_MPH,15.0
weather_heavy,Working,2022-07-24_St._Louis_Cardinals_at_Cincinnati_Reds,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_St._Louis_Cardinals_at_Cincinnati_Reds,Is_Dome,0.0
weather_heavy,Working,2022-07-24_St._Louis_Cardinals_at_Cincinnati_Reds,Elevation_Ft,535.0
weather_heavy,Working,2022-07-24_Minnesota_Twins_at_Detroit_Tigers,Total_Score,10
weather_heavy,Working,2022-07-24_Minnesota_Twins_at_Detroit_Tigers,Weather_Temp,82
weather_heavy,Working,2022-07-24_Minnesota_Twins_at_Detroit_Tigers,Wind_MPH,13.0
weather_heavy,Working,2022-07-24_Minnesota_Twins_at_Detroit_Tigers,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Minnesota_Twins_at_Detroit_Tigers,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Minnesota_Twins_at_Detroit_Tigers,Elevation_Ft,600.0
weather_heavy,Working,2022-07-24_Tampa_Bay_Rays_at_Kansas_City_Royals,Total_Score,6
weather_heavy,Working,2022-07-24_Tampa_Bay_Rays_at_Kansas_City_Royals,Weather_Temp,91
weather_heavy,Working,2022-07-24_Tampa_Bay_Rays_at_Kansas_City_Royals,Wind_MPH,8.0
weather_heavy,Working,2022-07-24_Tampa_Bay_Rays_at_Kansas_City_Royals,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Tampa_Bay_Rays_at_Kansas_City_Royals,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Tampa_Bay_Rays_at_Kansas_City_Royals,Elevation_Ft,856.0
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Total_Score,9
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Weather_Temp,82
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Wind_MPH,7.0
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Cleveland_Guardians_at_Chicago_White_Sox,Elevation_Ft,595.0
weather_heavy,Working,2022-07-24_Colorado_Rockies_at_Milwaukee_Brewers,Total_Score,19
weather_heavy,Working,2022-07-24_Colorado_Rockies_at_Milwaukee_Brewers,Weather_Temp,81
weather_heavy,Working,2022-07-24_Colorado_Rockies_at_Milwaukee_Brewers,Wind_MPH,9.0
weather_heavy,Working,2022-07-24_Colorado_Rockies_at_Milwaukee_Brewers,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Colorado_Rockies_at_Milwaukee_Brewers,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Colorado_Rockies_at_Milwaukee_Brewers,Elevation_Ft,597.0
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Total_Score,19
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Weather_Temp,71
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Wind_MPH,13.0
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Texas_Rangers_at_Athletics,Elevation_Ft,10.0
weather_heavy,Working,2022-07-24_Washington_Nationals_at_Arizona_Diamondbacks,Total_Score,7
weather_heavy,Working,2022-07-24_Washington_Nationals_at_Arizona_Diamondbacks,Weather_Temp,74
weather_heavy,Working,2022-07-24_Washington_Nationals_at_Arizona_Diamondbacks,Wind_MPH,0.0
weather_heavy,Working,2022-07-24_Washington_Nationals_at_Arizona_Diamondbacks,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Washington_Nationals_at_Arizona_Diamondbacks,Is_Dome,1.0
weather_heavy,Working,2022-07-24_Washington_Nationals_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Total_Score,13
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Weather_Temp,71
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Wind_MPH,5.0
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Is_Dome,0.0
weather_heavy,Working,2022-07-24_Houston_Astros_at_Seattle_Mariners,Elevation_Ft,10.0
weather_heavy,Working,2022-07-24_San_Francisco_Giants_at_Los_Angeles_Dodgers,Total_Score,11
weather_heavy,Working,2022-07-24_San_Francisco_Giants_at_Los_Angeles_Dodgers,Weather_Temp,82
weather_heavy,Working,2022-07-24_San_Francisco_Giants_at_Los_Angeles_Dodgers,Wind_MPH,5.0
weather_heavy,Working,2022-07-24_San_Francisco_Giants_at_Los_Angeles_Dodgers,Is_Day_Game,1.0
weather_heavy,Working,2022-07-24_San_Francisco_Giants_at_Los_Angeles_Dodgers,Is_Dome,0.0
weather_heavy,Working,2022-07-24_San_Francisco_Giants_at_Los_Angeles_Dodgers,Elevation_Ft,515.0
weather_heavy,Working,2022-07-24_San_Diego_Padres_at_New_York_Mets,Total_Score,13
weather_heavy,Working,2022-07-24_San_Diego_Padres_at_New_York_Mets,Weather_Temp,90
weather_heavy,Working,2022-07-24_San_Diego_Padres_at_New_York_Mets,Wind_MPH,12.0
weather_heavy,Working,2022-07-24_San_Diego_Padres_at_New_York_Mets,Is_Day_Game,0.0
weather_heavy,Working,2022-07-24_San_Diego_Padres_at_New_York_Mets,Is_Dome,0.0
weather_heavy,Working,2022-07-24_San_Diego_Padres_at_New_York_Mets,Elevation_Ft,10.0
weather_heavy,Working,2022-07-25_Miami_Marlins_at_Cincinnati_Reds,Total_Score,13
weather_heavy,Working,2022-07-25_Miami_Marlins_at_Cincinnati_Reds,Weather_Temp,80
weather_heavy,Working,2022-07-25_Miami_Marlins_at_Cincinnati_Reds,Wind_MPH,7.0
weather_heavy,Working,2022-07-25_Miami_Marlins_at_Cincinnati_Reds,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Miami_Marlins_at_Cincinnati_Reds,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Miami_Marlins_at_Cincinnati_Reds,Elevation_Ft,535.0
weather_heavy,Working,2022-07-25_Tampa_Bay_Rays_at_Baltimore_Orioles,Total_Score,6
weather_heavy,Working,2022-07-25_Tampa_Bay_Rays_at_Baltimore_Orioles,Weather_Temp,85
weather_heavy,Working,2022-07-25_Tampa_Bay_Rays_at_Baltimore_Orioles,Wind_MPH,4.0
weather_heavy,Working,2022-07-25_Tampa_Bay_Rays_at_Baltimore_Orioles,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Tampa_Bay_Rays_at_Baltimore_Orioles,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Tampa_Bay_Rays_at_Baltimore_Orioles,Elevation_Ft,33.0
weather_heavy,Working,2022-07-25_Atlanta_Braves_at_Philadelphia_Phillies,Total_Score,10
weather_heavy,Working,2022-07-25_Atlanta_Braves_at_Philadelphia_Phillies,Weather_Temp,85
weather_heavy,Working,2022-07-25_Atlanta_Braves_at_Philadelphia_Phillies,Wind_MPH,9.0
weather_heavy,Working,2022-07-25_Atlanta_Braves_at_Philadelphia_Phillies,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Atlanta_Braves_at_Philadelphia_Phillies,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Atlanta_Braves_at_Philadelphia_Phillies,Elevation_Ft,20.0
weather_heavy,Working,2022-07-25_Cleveland_Guardians_at_Boston_Red_Sox,Total_Score,4
weather_heavy,Working,2022-07-25_Cleveland_Guardians_at_Boston_Red_Sox,Weather_Temp,87
weather_heavy,Working,2022-07-25_Cleveland_Guardians_at_Boston_Red_Sox,Wind_MPH,7.0
weather_heavy,Working,2022-07-25_Cleveland_Guardians_at_Boston_Red_Sox,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Cleveland_Guardians_at_Boston_Red_Sox,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Cleveland_Guardians_at_Boston_Red_Sox,Elevation_Ft,21.0
weather_heavy,Working,2022-07-25_San_Diego_Padres_at_Detroit_Tigers,Total_Score,16
weather_heavy,Working,2022-07-25_San_Diego_Padres_at_Detroit_Tigers,Weather_Temp,77
weather_heavy,Working,2022-07-25_San_Diego_Padres_at_Detroit_Tigers,Wind_MPH,10.0
weather_heavy,Working,2022-07-25_San_Diego_Padres_at_Detroit_Tigers,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_San_Diego_Padres_at_Detroit_Tigers,Is_Dome,0.0
weather_heavy,Working,2022-07-25_San_Diego_Padres_at_Detroit_Tigers,Elevation_Ft,600.0
weather_heavy,Working,2022-07-25_Pittsburgh_Pirates_at_Chicago_Cubs,Total_Score,5
weather_heavy,Working,2022-07-25_Pittsburgh_Pirates_at_Chicago_Cubs,Weather_Temp,71
weather_heavy,Working,2022-07-25_Pittsburgh_Pirates_at_Chicago_Cubs,Wind_MPH,7.0
weather_heavy,Working,2022-07-25_Pittsburgh_Pirates_at_Chicago_Cubs,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Pittsburgh_Pirates_at_Chicago_Cubs,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Pittsburgh_Pirates_at_Chicago_Cubs,Elevation_Ft,595.0
weather_heavy,Working,2022-07-25_Los_Angeles_Angels_at_Kansas_City_Royals,Total_Score,7
weather_heavy,Working,2022-07-25_Los_Angeles_Angels_at_Kansas_City_Royals,Weather_Temp,70
weather_heavy,Working,2022-07-25_Los_Angeles_Angels_at_Kansas_City_Royals,Wind_MPH,11.0
weather_heavy,Working,2022-07-25_Los_Angeles_Angels_at_Kansas_City_Royals,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Los_Angeles_Angels_at_Kansas_City_Royals,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Los_Angeles_Angels_at_Kansas_City_Royals,Elevation_Ft,856.0
weather_heavy,Working,2022-07-25_Colorado_Rockies_at_Milwaukee_Brewers,Total_Score,2
weather_heavy,Working,2022-07-25_Colorado_Rockies_at_Milwaukee_Brewers,Weather_Temp,74
weather_heavy,Working,2022-07-25_Colorado_Rockies_at_Milwaukee_Brewers,Wind_MPH,0.0
weather_heavy,Working,2022-07-25_Colorado_Rockies_at_Milwaukee_Brewers,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Colorado_Rockies_at_Milwaukee_Brewers,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Colorado_Rockies_at_Milwaukee_Brewers,Elevation_Ft,597.0
weather_heavy,Working,2022-07-25_Houston_Astros_at_Athletics,Total_Score,12
weather_heavy,Working,2022-07-25_Houston_Astros_at_Athletics,Weather_Temp,66
weather_heavy,Working,2022-07-25_Houston_Astros_at_Athletics,Wind_MPH,16.0
weather_heavy,Working,2022-07-25_Houston_Astros_at_Athletics,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Houston_Astros_at_Athletics,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Houston_Astros_at_Athletics,Elevation_Ft,10.0
weather_heavy,Working,2022-07-25_San_Francisco_Giants_at_Arizona_Diamondbacks,Total_Score,7
weather_heavy,Working,2022-07-25_San_Francisco_Giants_at_Arizona_Diamondbacks,Weather_Temp,96
weather_heavy,Working,2022-07-25_San_Francisco_Giants_at_Arizona_Diamondbacks,Wind_MPH,0.0
weather_heavy,Working,2022-07-25_San_Francisco_Giants_at_Arizona_Diamondbacks,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_San_Francisco_Giants_at_Arizona_Diamondbacks,Is_Dome,1.0
weather_heavy,Working,2022-07-25_San_Francisco_Giants_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
weather_heavy,Working,2022-07-25_Washington_Nationals_at_Los_Angeles_Dodgers,Total_Score,5
weather_heavy,Working,2022-07-25_Washington_Nationals_at_Los_Angeles_Dodgers,Weather_Temp,72
weather_heavy,Working,2022-07-25_Washington_Nationals_at_Los_Angeles_Dodgers,Wind_MPH,7.0
weather_heavy,Working,2022-07-25_Washington_Nationals_at_Los_Angeles_Dodgers,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Washington_Nationals_at_Los_Angeles_Dodgers,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Washington_Nationals_at_Los_Angeles_Dodgers,Elevation_Ft,515.0
weather_heavy,Working,2022-07-25_Texas_Rangers_at_Seattle_Mariners,Total_Score,7
weather_heavy,Working,2022-07-25_Texas_Rangers_at_Seattle_Mariners,Weather_Temp,80
weather_heavy,Working,2022-07-25_Texas_Rangers_at_Seattle_Mariners,Wind_MPH,2.0
weather_heavy,Working,2022-07-25_Texas_Rangers_at_Seattle_Mariners,Is_Day_Game,0.0
weather_heavy,Working,2022-07-25_Texas_Rangers_at_Seattle_Mariners,Is_Dome,0.0
weather_heavy,Working,2022-07-25_Texas_Rangers_at_Seattle_Mariners,Elevation_Ft,10.0
weather_heavy,Working,2022-07-26_Pittsburgh_Pirates_at_Chicago_Cubs,Total_Score,6
weather_heavy,Working,2022-07-26_Pittsburgh_Pirates_at_Chicago_Cubs,Weather_Temp,79
weather_heavy,Working,2022-07-26_Pittsburgh_Pirates_at_Chicago_Cubs,Wind_MPH,9.0
weather_heavy,Working,2022-07-26_Pittsburgh_Pirates_at_Chicago_Cubs,Is_Day_Game,1.0
weather_heavy,Working,2022-07-26_Pittsburgh_Pirates_at_Chicago_Cubs,Is_Dome,0.0
weather_heavy,Working,2022-07-26_Pittsburgh_Pirates_at_Chicago_Cubs,Elevation_Ft,595.0
weather_heavy,Working,2022-07-26_Miami_Marlins_at_Cincinnati_Reds,Total_Score,3
weather_heavy,Working,2022-07-26_Miami_Marlins_at_Cincinnati_Reds,Weather_Temp,81
weather_heavy,Working,2022-07-26_Miami_Marlins_at_Cincinnati_Reds,Wind_MPH,7.0
weather_heavy,Working,2022-07-26_Miami_Marlins_at_Cincinnati_Reds,Is_Day_Game,0.0
weather_heavy,Working,2022-07-26_Miami_Marlins_at_Cincinnati_Reds,Is_Dome,0.0
weather_heavy,Working,2022-07-26_Miami_Marlins_at_Cincinnati_Reds,Elevation_Ft,535.0
weather_heavy,Working,2022-07-26_Tampa_Bay_Rays_at_Baltimore_Orioles,Total_Score,8
weather_heavy,Working,2022-07-26_Tampa_Bay_Rays_at_Baltimore_Orioles,Weather_Temp,79
weather_heavy,Working,2022-07-26_Tampa_Bay_Rays_at_Baltimore_Orioles,Wind_MPH,1.0
weather_heavy,Working,2022-07-26_Tampa_Bay_Rays_at_Baltimore_Orioles,Is_Day_Game,0.0
weather_heavy,Working,2022-07-26_Tampa_Bay_Rays_at_Baltimore_Orioles,Is_Dome,0.0
weather_heavy,Working,2022-07-26_Tampa_Bay_Rays_at_Baltimore_Orioles,Elevation_Ft,33.0
weather_heavy,Working,2022-07-26_Atlanta_Braves_at_Philadelphia_Phillies,Total_Score,9
weather_heavy,Working,2022-07-26_Atlanta_Braves_at_Philadelphia_Phillies,Weather_Temp,79
weather_heavy,Working,2022-07-26_Atlanta_Braves_at_Philadelphia_Phillies,Wind_MPH,6.0
weather_heavy,Working,2022-07-26_Atlanta_Braves_at_Philadelphia_Phillies,Is_Day_Game,0.0
weather_heavy,Working,2022-07-26_Atlanta_Braves_at_Philadelphia_Phillies,Is_Dome,0.0
weather_heavy,Working,2022-07-26_Atlanta_Braves_at_Philadelphia_Phillies,Elevation_Ft,20.0
weather_heavy,Working,2022-07-26_St._Louis_Cardinals_at_Toronto_Blue_Jays,Total_Score,13
weather_heavy,Working,2022-07-26_St._Louis_Cardinals_at_Toronto_Blue_Jays,Weather_Temp,71
weather_heavy,Working,2022-07-26_St._Louis_Cardinals_at_Toronto_Blue_Jays,Wind_MPH,4.0
weather_heavy,Working,2022-07-26_St._Louis_Cardinals_at_Toronto_Blue_Jays,Is_Day_Game,0.0
weather_heavy,Working,2022-07-26_St._Louis_Cardinals_at_Toronto_Blue_Jays,Is_Dome,0.0
weather_heavy,Working,2022-07-26_St._Louis_Cardinals_at_Toronto_Blue_Jays,Elevation_Ft,270.0
weather_heavy,Working,2022-07-26_Cleveland_Guardians_at_Boston_Red_Sox,Total_Score,11
weather_heavy,Working,2022-07-26_Cleveland_Guardians_at_Boston_Red_Sox,Weather_Temp,80
weather_heavy,Working,2022-07-26_Cleveland_Guardians_at_Boston_Red_Sox,Wind_MPH,13.0
weather_heavy,Working,2022-07-26_Cleveland_Guardians_at_Boston_Red_Sox,Is_Day_Game,0.0
weather_heavy,Working,2022-07-26_Cleveland_Guardians_at_Boston_Red_Sox,Is_Dome,0.0
